Shortest path
Vertex		Distance from Source
150.167.252.127		307
150.176.253.135		142
150.178.85.181		295
150.192.60.21		314
150.196.92.131		367
150.198.30.112		290
150.211.192.99		368
150.214.149.67		366
150.215.5.86		338
150.217.18.185		450
150.232.98.137		388
150.238.177.52		361
150.240.187.230		271
151.7.126.213		425
151.11.80.67		447
151.11.123.122		538
151.16.119.232		170
151.24.143.171		322
151.25.187.246		287
151.26.35.23		229
151.36.174.122		601
151.37.34.245		358
151.37.220.39		416
151.43.23.235		520
151.43.32.204		311
151.44.174.140		399
151.46.225.118		417
151.47.185.187		372
151.55.113.165		375
151.58.54.189		417
151.64.20.234		513
151.72.15.246		333
151.76.225.148		378
151.86.222.57		304
151.103.126.117		686
151.104.33.95		296
151.110.169.131		386
151.117.87.20		319
151.119.197.221		374
151.120.138.43		416
151.126.204.205		432
151.131.113.205		327
151.135.112.125		320
151.143.53.74		406
151.146.132.5		370
151.147.109.75		435
151.151.29.62		610
151.153.219.120		337
151.154.253.90		252
151.160.235.238		402
151.172.24.207		312
151.173.114.219		322
151.175.101.187		193
151.179.111.218		351
151.191.52.200		412
151.192.134.24		322
151.195.53.183		321
151.197.202.241		317
151.201.187.135		557
151.204.64.11		310
151.206.136.131		354
151.215.201.244		365
151.216.125.86		404
151.227.96.48		394
151.228.99.101		441
151.232.175.227		397
151.237.241.119		204
151.244.117.148		410
152.9.42.194		450
152.14.203.102		430
152.17.106.196		447
152.22.47.42		345
152.22.104.253		383
152.39.151.103		394
152.51.211.57		386
152.59.243.192		319
152.63.60.236		279
152.64.92.93		385
152.67.173.185		374
152.69.192.93		374
152.71.111.245		229
152.72.43.215		345
152.73.34.240		363
152.77.207.19		401
152.79.135.38		288
152.88.127.104		186
152.90.136.211		373
152.92.152.209		366
152.94.237.150		324
152.102.170.124		399
152.106.24.225		273
152.109.186.177		481
152.120.154.249		410
152.139.192.210		597
152.139.245.215		254
152.141.166.158		430
152.145.24.11		361
152.147.13.224		543
152.147.31.239		287
152.154.171.193		492
152.156.119.225		293
152.160.107.161		355
152.162.225.66		342
152.168.34.158		346
152.168.172.138		429
152.171.103.32		212
152.181.183.14		179
152.184.214.220		544
152.188.119.209		295
152.193.23.164		118
152.193.188.71		295
152.201.83.95		358
152.214.150.63		312
152.216.39.179		482
152.219.49.4		392
152.222.88.101		259
152.224.55.217		357
152.236.151.84		274
152.241.44.224		330
152.247.214.4		311
152.250.169.206		402
152.252.138.79		395
153.1.180.149		552
153.3.144.128		423
153.14.167.228		306
153.32.215.248		299
153.33.140.43		378
153.40.193.253		695
153.46.1.110		240
153.48.118.155		539
153.50.144.46		358
153.56.77.50		260
153.63.181.102		360
153.66.151.168		190
153.70.131.124		425
153.81.82.1		297
153.88.25.172		365
153.93.64.98		410
153.95.44.166		201
153.98.28.96		348
153.107.52.9		307
153.108.236.57		472
153.109.150.108		240
153.110.251.73		149
153.112.62.208		673
153.117.152.73		379
153.120.105.41		481
153.128.20.199		351
153.131.213.174		439
153.136.233.22		211
153.149.93.247		643
153.151.177.24		342
153.162.175.128		474
153.163.152.147		268
153.165.64.145		475
153.167.19.253		322
153.171.83.239		390
153.173.81.107		550
153.180.157.43		340
153.183.138.187		393
153.195.190.79		373
153.200.34.75		233
153.204.140.67		427
153.210.113.245		416
153.216.26.218		381
153.218.220.233		492
153.244.126.45		276
153.252.17.65		198
154.1.3.239		335
154.1.79.55		113
154.13.80.191		403
154.33.182.111		345
154.35.214.79		413
154.38.239.6		416
154.45.181.165		318
154.49.198.114		425
154.49.244.149		146
154.51.150.243		382
154.52.116.169		403
154.55.4.15		339
154.58.7.197		437
154.61.67.54		295
154.61.178.242		335
154.71.34.196		363
154.72.146.238		302
154.74.240.105		220
154.75.25.247		429
154.87.153.247		374
154.93.171.179		447
154.94.63.232		332
154.95.198.210		392
154.99.131.111		421
154.99.131.198		325
154.100.225.120		322
154.102.99.225		408
154.104.44.200		395
154.107.210.7		483
154.117.109.175		466
154.117.123.132		248
154.126.235.203		313
154.129.162.208		474
154.142.157.139		409
154.145.85.39		475
154.145.214.82		585
154.147.39.27		314
154.153.59.39		331
154.158.5.157		472
154.164.55.27		312
154.167.85.163		303
154.167.199.251		282
154.174.30.94		316
154.185.250.85		274
154.190.36.211		375
154.190.180.117		480
154.197.234.60		420
154.198.69.17		459
154.206.133.234		340
154.208.112.246		546
154.226.135.181		298
154.229.42.118		408
154.231.12.99		363
154.232.55.99		362
154.232.187.69		269
154.252.127.162		189
155.1.9.55		335
155.11.114.29		420
155.16.140.124		160
155.26.86.254		357
155.33.208.154		448
155.42.25.6		361
155.42.60.252		368
155.43.120.52		615
155.48.246.147		272
155.58.23.108		320
155.66.41.127		417
155.66.242.110		353
155.67.27.181		331
155.71.241.22		378
155.90.249.159		343
155.92.122.138		263
155.99.8.223		223
155.99.138.243		184
155.111.161.246		473
155.114.80.61		371
155.118.32.143		473
155.119.228.21		388
155.122.79.61		320
155.128.175.133		282
155.136.218.19		457
155.141.243.193		371
155.142.178.104		612
155.142.222.66		294
155.144.217.239		371
155.153.59.77		369
155.169.92.210		410
155.169.244.43		352
155.173.187.226		253
155.175.93.22		381
155.188.172.221		458
155.202.66.39		248
155.206.55.99		482
155.207.81.174		577
155.218.197.189		323
155.219.18.58		304
155.230.121.79		622
155.230.132.194		415
155.231.4.81		390
155.231.86.231		621
155.233.53.183		341
155.237.73.69		632
155.239.73.20		292
156.1.51.233		215
156.2.227.165		443
156.11.87.178		386
156.15.79.240		282
156.20.92.16		318
156.26.76.98		478
156.31.32.247		359
156.34.158.154		394
156.38.227.3		327
156.39.209.133		373
156.40.51.223		283
156.41.180.107		394
156.51.232.66		431
156.58.120.221		288
156.62.126.53		350
156.74.87.25		513
156.80.122.31		280
156.85.87.204		404
156.87.166.157		342
156.89.236.53		461
156.97.187.35		412
156.101.52.77		281
156.105.123.32		379
156.107.148.126		267
156.110.53.207		333
156.110.192.113		445
156.111.235.42		489
156.120.96.103		459
156.127.119.166		422
156.128.30.243		436
156.128.95.132		393
156.130.193.40		231
156.151.104.101		660
156.153.67.231		358
156.156.72.76		478
156.160.90.109		364
156.169.34.118		279
156.171.39.147		409
156.171.82.240		371
156.175.14.180		257
156.186.248.10		372
156.189.131.84		433
156.190.208.234		257
156.191.83.40		370
156.196.13.235		350
156.206.152.11		442
156.207.130.13		180
156.207.230.79		430
156.210.60.109		237
156.211.11.70		308
156.219.213.125		270
156.220.47.83		399
156.222.169.91		372
156.222.227.2		343
156.225.213.142		209
156.228.42.136		336
156.229.169.131		374
156.232.240.52		290
156.238.177.99		268
156.245.176.202		518
157.14.120.249		564
157.15.21.190		276
157.16.244.170		262
157.17.88.94		396
157.21.195.120		348
157.22.244.186		374
157.32.48.177		589
157.42.195.134		220
157.44.129.57		318
157.45.141.31		467
157.48.90.30		352
157.50.174.250		411
157.52.17.109		380
157.55.75.37		421
157.56.68.19		291
157.57.140.203		242
157.69.20.161		320
157.82.234.61		315
157.84.168.156		253
157.101.19.220		297
157.102.83.25		324
157.104.115.216		375
157.104.217.153		405
157.109.209.49		370
157.116.204.253		408
157.119.173.92		432
157.121.103.164		230
157.121.244.212		227
157.124.202.59		293
157.127.23.247		472
157.128.58.218		350
157.134.2.95		456
157.134.165.149		454
157.135.42.57		484
157.138.138.98		321
157.140.79.129		435
157.166.21.71		247
157.168.249.104		300
157.171.80.52		375
157.171.186.28		259
157.175.107.37		340
157.176.75.29		287
157.179.117.173		221
157.181.73.237		285
157.184.164.93		257
157.189.118.246		378
157.193.127.175		363
157.198.160.241		245
157.202.144.248		302
157.202.159.94		249
157.209.140.6		419
157.213.206.107		263
157.217.180.90		315
157.217.214.227		350
157.220.178.92		336
157.221.114.235		278
157.237.171.58		349
157.242.156.79		481
157.248.26.49		384
158.11.8.111		295
158.13.72.135		280
158.15.179.240		398
158.17.77.55		491
158.31.198.125		343
158.53.101.119		329
158.55.123.15		564
158.58.82.54		251
158.59.88.2		289
158.70.24.233		340
158.82.21.70		309
158.92.235.237		514
158.99.146.127		429
158.101.88.254		406
158.104.141.15		589
158.113.183.35		343
158.121.132.23		483
158.123.93.237		370
158.124.68.83		325
158.127.90.189		337
158.133.155.51		355
158.134.28.131		486
158.135.183.51		375
158.138.94.217		407
158.138.182.76		320
158.140.251.18		335
158.141.82.149		358
158.144.36.108		344
158.144.200.30		424
158.145.250.125		336
158.156.99.21		411
158.157.114.243		312
158.165.55.245		324
158.165.57.46		404
158.173.13.32		306
158.176.161.84		333
158.177.58.10		375
158.178.71.98		361
158.181.203.87		422
158.190.217.97		328
158.191.84.107		244
158.192.77.248		383
158.193.27.203		377
158.202.22.188		344
158.207.92.103		356
158.210.83.217		216
158.210.164.37		366
158.211.159.170		271
158.219.254.44		449
158.228.108.191		451
158.233.139.51		397
158.241.30.213		411
158.241.244.121		224
158.247.102.235		405
158.251.13.97		514
158.252.81.170		453
159.4.158.243		229
159.10.100.236		387
159.24.47.246		521
159.44.191.78		420
159.49.236.14		375
159.64.50.192		304
159.65.58.11		349
159.66.179.242		362
159.69.17.21		282
159.72.70.232		415
159.82.51.99		319
159.84.100.22		374
159.86.44.192		413
159.87.220.253		238
159.95.233.207		319
159.112.52.42		284
159.115.110.242		653
159.117.204.155		325
159.118.79.141		397
159.122.52.61		474
159.124.48.102		451
159.124.129.183		327
159.127.38.56		407
159.133.252.247		383
159.141.44.232		261
159.148.228.27		363
159.153.162.94		332
159.162.221.130		425
159.163.140.230		342
159.165.186.168		425
159.168.180.162		308
159.186.90.163		231
159.186.176.36		392
159.186.214.17		393
159.188.242.87		380
159.196.250.233		388
159.202.235.67		220
159.206.46.88		431
159.209.239.127		211
159.210.6.49		251
159.230.32.183		364
159.244.37.119		328
160.2.204.66		602
160.8.32.41		313
160.9.221.53		355
160.12.143.211		385
160.12.144.177		239
160.13.231.69		242
160.17.109.95		342
160.27.133.226		314
160.33.105.198		332
160.34.115.110		308
160.37.161.62		450
160.45.185.230		352
160.46.69.62		413
160.47.218.46		383
160.48.150.12		427
160.53.182.173		467
160.61.24.236		525
160.62.226.173		381
160.63.24.253		319
160.66.35.93		202
160.71.77.126		340
160.72.92.163		243
160.73.157.41		190
160.74.206.19		310
160.76.253.153		346
160.81.136.239		337
160.88.130.164		325
160.89.215.250		412
160.89.220.39		242
160.90.27.248		326
160.91.171.154		279
160.107.142.213		452
160.118.68.4		238
160.125.15.148		542
160.126.104.177		227
160.137.21.73		376
160.148.188.213		406
160.155.240.162		400
160.156.92.221		310
160.158.66.157		431
160.159.106.29		488
160.162.225.229		276
160.165.26.75		392
160.168.151.4		319
160.174.102.132		323
160.180.6.62		381
160.190.109.99		380
160.193.70.202		297
160.193.193.58		399
160.209.226.139		365
160.212.88.90		304
160.218.64.51		305
160.218.200.113		368
160.219.229.199		499
160.225.239.197		440
160.230.168.216		389
160.238.5.147		362
160.238.50.212		430
160.251.252.79		297
160.252.217.241		329
160.254.237.76		266
161.3.180.98		330
161.14.38.27		253
161.19.68.236		423
161.23.164.191		286
161.31.117.123		319
161.34.248.56		334
161.36.67.204		328
161.36.148.94		667
161.36.185.211		279
161.44.53.218		360
161.44.142.127		257
161.49.20.77		416
161.53.30.34		296
161.53.121.157		279
161.59.182.82		304
161.62.162.127		412
161.72.122.105		293
161.76.24.138		336
161.76.229.215		302
161.77.74.11		384
161.82.210.15		170
161.83.159.220		444
161.94.52.20		374
161.105.206.143		303
161.115.139.229		374
161.123.162.218		374
161.129.167.85		357
161.131.87.26		303
161.132.2.18		390
161.132.95.15		354
161.135.78.3		323
161.136.22.242		437
161.140.17.11		360
161.154.128.201		392
161.177.135.177		231
161.179.165.114		467
161.180.31.188		373
161.193.51.48		345
161.193.192.179		353
161.196.200.3		478
161.199.61.161		344
161.215.1.186		416
161.222.156.68		310
161.225.5.120		341
161.226.36.147		168
161.234.136.91		354
161.236.225.106		381
161.236.253.134		302
161.237.237.14		155
161.241.90.23		396
161.247.194.101		334
161.247.240.13		481
161.248.224.178		358
161.249.145.254		266
162.3.64.50		347
162.15.75.122		394
162.16.48.149		266
162.25.5.46		214
162.28.9.253		341
162.33.10.206		195
162.41.104.113		399
162.48.148.62		488
162.51.1.204		351
162.60.247.137		296
162.61.217.92		380
162.63.228.242		457
162.79.43.9		359
162.79.203.121		374
162.80.16.248		351
162.81.79.112		354
162.82.146.148		340
162.85.245.82		627
162.86.83.179		433
162.97.215.105		267
162.102.234.253		281
162.113.232.125		329
162.115.151.55		474
162.116.99.179		346
162.116.172.38		317
162.125.169.152		374
162.132.87.113		361
162.136.19.41		316
162.143.173.91		281
162.146.149.153		228
162.152.206.159		356
162.153.139.215		317
162.160.1.60		407
162.162.143.137		296
162.163.155.209		466
162.169.196.64		358
162.170.87.179		310
162.173.185.52		332
162.174.107.210		352
162.177.128.41		338
162.179.4.193		317
162.181.203.48		415
162.191.99.154		425
162.205.227.184		570
162.209.48.133		466
162.214.127.206		260
162.232.236.46		393
162.238.86.195		313
162.243.39.136		480
162.250.150.78		307
162.251.106.20		345
163.9.209.60		357
163.9.254.205		463
163.28.144.7		354
163.29.45.23		283
163.33.15.129		457
163.33.235.129		425
163.34.67.115		475
163.36.118.144		279
163.39.12.172		407
163.39.224.34		388
163.60.254.153		314
163.70.139.145		269
163.82.24.251		357
163.83.79.107		380
163.86.126.243		394
163.89.157.119		468
163.91.110.123		326
163.93.141.155		416
163.98.116.43		360
163.112.91.222		385
163.113.43.46		502
163.116.139.100		425
163.119.119.240		374
163.119.171.191		334
163.121.118.112		353
163.124.201.89		381
163.134.173.35		273
163.141.117.120		309
163.146.144.173		412
163.150.38.21		403
163.153.254.188		544
163.162.32.78		250
163.174.212.129		567
163.179.117.77		485
163.182.124.242		392
163.190.6.71		362
163.209.118.209		315
163.215.248.29		342
163.220.81.182		120
163.224.235.189		283
163.229.103.21		269
163.230.36.177		476
163.230.204.88		492
163.237.11.151		482
163.241.176.66		315
163.248.170.233		380
163.250.176.241		266
163.251.206.173		404
163.252.85.227		365
164.1.191.35		441
164.8.199.228		367
164.10.123.151		452
164.20.102.149		430
164.21.121.10		359
164.23.71.192		356
164.33.162.218		444
164.44.166.20		319
164.44.202.26		329
164.45.66.91		288
164.49.124.181		366
164.56.40.57		468
164.61.50.254		586
164.66.33.148		341
164.74.38.67		342
164.74.227.247		389
164.82.112.220		392
164.85.151.77		425
164.92.183.114		338
164.96.236.48		427
164.97.190.15		259
164.108.237.199		279
164.110.173.216		347
164.110.223.114		459
164.116.96.74		261
164.121.132.83		282
164.133.236.155		315
164.134.32.200		249
164.139.93.119		354
164.141.14.179		243
164.142.74.87		344
164.144.224.11		348
164.146.58.37		574
164.151.23.156		420
164.161.218.200		197
164.161.233.220		343
164.173.194.205		712
164.176.113.242		622
164.204.145.209		315
164.209.129.170		279
164.212.23.141		413
164.219.17.206		356
164.220.2.84		312
164.224.30.171		321
164.228.49.245		385
164.237.167.181		336
164.246.161.191		495
164.247.40.67		401
164.254.8.80		347
165.30.35.93		301
165.38.150.54		309
165.40.244.61		328
165.53.162.227		346
165.54.125.219		265
165.63.60.179		391
165.66.108.103		318
165.67.66.95		235
165.73.136.151		547
165.75.36.129		409
165.75.109.77		466
165.81.251.17		262
165.82.145.228		448
165.98.161.252		261
165.106.16.152		247
165.111.117.125		363
165.111.187.166		439
165.118.150.166		319
165.127.109.206		438
165.135.28.77		136
165.139.46.193		300
165.139.160.57		286
165.154.67.212		298
165.155.146.214		423
165.159.98.228		466
165.173.50.254		457
165.174.207.143		321
165.176.59.150		268
165.176.183.7		437
165.179.127.251		323
165.184.28.104		405
165.187.114.235		216
165.189.127.216		243
165.191.212.71		590
165.197.209.56		419
165.199.35.221		369
165.201.246.93		265
165.208.101.108		355
165.213.142.173		429
165.213.219.95		219
165.217.242.70		514
165.227.101.38		390
165.227.193.234		216
165.227.246.118		529
165.238.93.227		339
165.240.177.210		381
165.245.231.95		272
166.13.136.135		272
166.14.17.21		253
166.19.104.222		463
166.22.226.7		553
166.30.54.80		261
166.36.199.137		306
166.58.67.111		409
166.67.84.159		394
166.75.206.109		225
166.83.124.183		398
166.84.177.151		351
166.97.116.220		318
166.100.161.107		302
166.107.78.46		359
166.107.84.21		358
166.113.26.176		330
166.114.160.206		414
166.118.142.242		473
166.123.207.233		321
166.128.153.149		355
166.129.138.168		332
166.145.78.222		312
166.150.41.203		382
166.150.68.224		241
166.153.19.207		393
166.164.79.222		330
166.168.195.244		501
166.178.17.89		317
166.188.160.137		407
166.192.120.158		342
166.205.134.239		460
166.206.170.144		377
166.209.199.18		542
166.212.135.11		265
166.232.201.61		477
166.235.144.248		261
166.247.153.144		303
166.247.210.200		289
166.251.92.44		341
70.52.212.63		418
70.55.128.15		366
70.68.199.62		469
70.78.75.84		275
70.78.154.147		458
70.79.76.174		360
70.80.84.219		369
70.83.99.24		438
70.86.211.19		322
70.93.6.46		354
70.94.107.32		382
70.100.143.67		335
70.103.12.61		366
70.108.171.3		368
70.115.118.104		245
70.121.213.16		240
70.130.200.95		573
70.132.241.3		505
70.133.95.12		371
70.142.195.234		516
166.252.62.117		342
166.254.198.75		433
167.1.14.108		539
167.4.246.196		388
167.14.189.239		333
167.22.70.47		365
167.32.43.199		336
167.33.9.199		365
167.36.181.187		238
167.39.147.155		262
167.40.60.86		370
167.43.134.136		371
167.44.106.184		433
167.55.195.141		404
167.75.51.125		372
167.78.208.190		367
167.79.235.71		326
167.80.146.63		413
167.81.144.155		336
167.89.15.163		380
167.102.205.239		227
167.104.5.163		202
167.113.2.225		339
167.117.123.253		252
167.128.221.251		324
167.132.36.192		443
